time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2005-08-21 01:00:00-04:00,25.6,22.7,84.0,0.0,,0.0,0.0,,1018.1,,
2005-08-21 02:00:00-04:00,25.0,22.9,88.0,0.0,,0.0,0.0,,1018.1,,
2005-08-21 03:00:00-04:00,25.0,22.9,88.0,0.0,,290.0,7.6,,1017.9,,
2005-08-21 04:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1017.3,,
2005-08-21 05:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1016.9,,
2005-08-21 06:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1016.8,,
2005-08-21 07:00:00-04:00,23.9,22.2,90.0,0.0,,300.0,5.4,,1016.9,,
2005-08-21 08:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1017.6,,
2005-08-21 09:00:00-04:00,26.7,23.4,82.0,0.0,,320.0,7.6,,1018.0,,
2005-08-21 10:00:00-04:00,28.9,23.3,72.0,0.0,,310.0,7.6,,1018.0,,
2005-08-21 11:00:00-04:00,31.1,23.2,63.0,0.0,,300.0,9.4,,1017.9,,
2005-08-21 12:00:00-04:00,32.8,23.4,58.0,0.0,,340.0,14.8,,1017.8,,
2005-08-21 13:00:00-04:00,32.8,23.4,58.0,0.0,,340.0,11.2,,1017.7,,
2005-08-21 14:00:00-04:00,33.9,23.9,56.0,0.0,,350.0,11.2,,1017.2,,
2005-08-21 15:00:00-04:00,34.4,23.1,52.0,0.0,,100.0,7.6,,1016.4,,
2005-08-21 16:00:00-04:00,33.3,23.3,56.0,0.0,,0.0,0.0,,1015.0,,
2005-08-21 17:00:00-04:00,33.3,24.5,60.0,0.0,,180.0,16.6,,1014.2,,
2005-08-21 18:00:00-04:00,33.3,23.3,56.0,0.0,,0.0,0.0,,1014.2,,
2005-08-21 19:00:00-04:00,26.1,22.2,79.0,3.6,,170.0,18.4,,1015.0,,
2005-08-21 20:00:00-04:00,25.6,22.3,82.0,,,280.0,11.2,,1014.7,,
2005-08-21 21:00:00-04:00,26.7,24.0,85.0,0.0,,90.0,5.4,,1014.8,,
2005-08-21 22:00:00-04:00,26.1,24.0,88.0,0.0,,160.0,11.2,,1015.3,,
2005-08-21 23:00:00-04:00,25.6,23.3,87.0,0.0,,0.0,0.0,,1015.0,,
2005-08-22 00:00:00-04:00,25.0,23.2,90.0,0.0,,340.0,11.2,,1015.5,,
2005-08-22 01:00:00-04:00,25.0,22.9,88.0,0.0,,300.0,7.6,,1015.3,,
2005-08-22 02:00:00-04:00,24.4,22.3,88.0,0.0,,300.0,7.6,,1014.8,,
2005-08-22 03:00:00-04:00,24.4,22.3,88.0,0.0,,310.0,7.6,,1013.7,,
2005-08-22 04:00:00-04:00,24.4,21.7,85.0,0.0,,330.0,5.4,,1013.5,,
2005-08-22 05:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1013.2,,
2005-08-22 06:00:00-04:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1013.1,,
2005-08-22 07:00:00-04:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1013.1,,
2005-08-22 08:00:00-04:00,23.3,22.3,94.0,0.0,,0.0,0.0,,1013.5,,
2005-08-22 09:00:00-04:00,25.6,22.3,82.0,0.0,,340.0,5.4,,1014.1,,
2005-08-22 10:00:00-04:00,27.2,22.2,74.0,0.0,,0.0,0.0,,1014.4,,
2005-08-22 11:00:00-04:00,28.9,23.3,72.0,0.0,,30.0,11.2,,1014.6,,
2005-08-22 12:00:00-04:00,30.6,24.5,70.0,0.0,,130.0,7.6,,1014.6,,
2005-08-22 13:00:00-04:00,32.2,24.0,62.0,0.0,,0.0,0.0,,1014.2,,
2005-08-22 14:00:00-04:00,33.3,23.9,58.0,0.0,,,5.4,,1013.6,,
2005-08-22 15:00:00-04:00,33.9,23.3,54.0,0.0,,0.0,0.0,,1012.6,,
2005-08-22 16:00:00-04:00,34.4,24.3,56.0,0.0,,,9.4,,1011.5,,
2005-08-22 17:00:00-04:00,32.8,24.0,60.0,0.0,,150.0,14.8,,1010.9,,
2005-08-22 18:00:00-04:00,23.9,22.2,90.0,2.5,,330.0,14.8,,1011.9,,
2005-08-22 19:00:00-04:00,23.9,22.2,90.0,5.1,,280.0,7.6,,1011.4,,
2005-08-22 20:00:00-04:00,25.0,22.9,88.0,,,0.0,0.0,,1011.4,,
2005-08-22 21:00:00-04:00,25.0,23.2,90.0,,,0.0,0.0,,1011.4,,
2005-08-22 22:00:00-04:00,25.6,23.3,87.0,0.0,,0.0,0.0,,1012.5,,
2005-08-22 23:00:00-04:00,24.4,22.3,88.0,0.0,,10.0,16.6,,1014.4,,
2005-08-23 00:00:00-04:00,24.4,22.8,91.0,0.0,,30.0,11.2,,1014.2,,
2005-08-23 01:00:00-04:00,23.9,21.8,88.0,0.0,,40.0,7.6,,1013.3,,
2005-08-23 02:00:00-04:00,23.9,22.2,90.0,0.0,,170.0,14.8,,1011.7,,
2005-08-23 03:00:00-04:00,23.9,22.2,90.0,0.0,,210.0,7.6,,1011.2,,
2005-08-23 04:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1011.3,,
2005-08-23 05:00:00-04:00,23.9,22.2,90.0,0.0,,30.0,9.4,,1011.4,,
2005-08-23 06:00:00-04:00,23.3,22.3,94.0,0.0,,50.0,9.4,,1011.3,,
2005-08-23 07:00:00-04:00,23.3,21.7,91.0,0.0,,320.0,5.4,,1012.4,,
2005-08-23 08:00:00-04:00,23.9,22.2,90.0,0.0,,360.0,5.4,,1012.9,,
2005-08-23 09:00:00-04:00,24.4,22.3,88.0,0.0,,40.0,11.2,,1013.2,,
2005-08-23 10:00:00-04:00,25.0,22.1,84.0,0.0,,50.0,11.2,,1013.5,,
2005-08-23 11:00:00-04:00,27.2,22.8,77.0,0.0,,,9.4,,1013.9,,
2005-08-23 12:00:00-04:00,28.9,23.3,72.0,0.0,,40.0,9.4,,1013.8,,
2005-08-23 13:00:00-04:00,30.6,23.3,65.0,0.0,,340.0,9.4,,1013.7,,
2005-08-23 14:00:00-04:00,31.7,23.2,61.0,0.0,,0.0,0.0,,1013.3,,
2005-08-23 15:00:00-04:00,32.2,22.9,58.0,0.0,,60.0,7.6,,1012.9,,
2005-08-23 16:00:00-04:00,32.2,22.9,58.0,0.0,,50.0,9.4,,1012.1,,
2005-08-23 17:00:00-04:00,32.2,22.9,58.0,0.0,,0.0,0.0,,1011.5,,
2005-08-23 18:00:00-04:00,32.2,22.9,58.0,0.0,,50.0,9.4,,1011.3,,
2005-08-23 19:00:00-04:00,32.2,22.3,56.0,0.0,,10.0,5.4,,1011.5,,
2005-08-23 20:00:00-04:00,28.9,23.3,72.0,0.0,,210.0,9.4,,1011.7,,
2005-08-23 21:00:00-04:00,23.9,21.8,88.0,6.4,,300.0,9.4,,1012.3,,
2005-08-23 22:00:00-04:00,24.4,21.7,85.0,0.5,,20.0,7.6,,1012.9,,
2005-08-23 23:00:00-04:00,25.0,21.1,79.0,,,60.0,5.4,,1012.7,,
2005-08-24 00:00:00-04:00,25.0,22.1,84.0,0.0,,0.0,0.0,,1012.5,,
2005-08-24 01:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1013.1,,
2005-08-24 02:00:00-04:00,24.4,22.3,88.0,0.0,,0.0,0.0,,1013.0,,
2005-08-24 03:00:00-04:00,24.4,22.3,88.0,0.0,,0.0,0.0,,1012.2,,
2005-08-24 04:00:00-04:00,23.9,22.2,90.0,0.0,,10.0,5.4,,1012.5,,
2005-08-24 05:00:00-04:00,24.4,22.3,88.0,0.0,,0.0,0.0,,1012.3,,
2005-08-24 06:00:00-04:00,24.4,21.7,85.0,0.0,,0.0,0.0,,1012.4,,
2005-08-24 07:00:00-04:00,24.4,21.7,85.0,0.0,,0.0,0.0,,1013.4,,
2005-08-24 08:00:00-04:00,24.4,21.7,85.0,0.0,,0.0,0.0,,1013.8,,
2005-08-24 09:00:00-04:00,26.7,22.7,79.0,0.0,,0.0,0.0,,1014.0,,
2005-08-24 10:00:00-04:00,28.3,23.2,74.0,0.0,,0.0,0.0,,1014.2,,
2005-08-24 11:00:00-04:00,31.1,24.0,66.0,0.0,,,5.4,,1014.7,,
2005-08-24 12:00:00-04:00,31.7,23.8,63.0,0.0,,70.0,7.6,,1015.3,,
2005-08-24 13:00:00-04:00,32.2,24.0,62.0,0.0,,,5.4,,1015.1,,
2005-08-24 14:00:00-04:00,33.3,23.9,58.0,0.0,,20.0,11.2,,1014.6,,
2005-08-24 15:00:00-04:00,33.9,24.5,58.0,0.0,,,7.6,,1013.6,,
2005-08-24 16:00:00-04:00,32.2,22.9,58.0,0.0,,90.0,14.8,,1013.7,,
2005-08-24 17:00:00-04:00,26.1,23.4,85.0,0.8,,160.0,14.8,,1014.4,,
2005-08-24 18:00:00-04:00,26.7,22.1,76.0,0.5,,0.0,0.0,,1014.6,,
2005-08-24 19:00:00-04:00,27.8,23.4,77.0,,,0.0,0.0,,1013.9,,
2005-08-24 20:00:00-04:00,27.8,23.8,79.0,,,0.0,0.0,,1014.2,,
2005-08-24 21:00:00-04:00,26.1,24.3,90.0,0.0,,280.0,5.4,,1014.8,,
2005-08-24 22:00:00-04:00,26.1,24.0,88.0,0.0,,0.0,0.0,,1015.5,,
2005-08-24 23:00:00-04:00,26.1,24.0,88.0,0.0,,0.0,0.0,,1016.0,,
2005-08-25 00:00:00-04:00,25.0,23.2,90.0,0.0,,340.0,5.4,,1016.2,,
2005-08-25 01:00:00-04:00,25.0,23.2,90.0,0.0,,0.0,0.0,,1016.0,,
2005-08-25 02:00:00-04:00,25.0,23.2,90.0,0.0,,0.0,0.0,,1015.9,,
2005-08-25 03:00:00-04:00,25.0,23.2,90.0,0.0,,0.0,0.0,,1015.6,,
2005-08-25 04:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1015.3,,
2005-08-25 05:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1015.5,,
2005-08-25 06:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1015.8,,
2005-08-25 07:00:00-04:00,24.4,22.8,91.0,0.0,,0.0,0.0,,1016.4,,
2005-08-25 08:00:00-04:00,25.0,22.9,88.0,0.0,,20.0,5.4,,1017.0,,
2005-08-25 09:00:00-04:00,26.1,24.0,88.0,0.0,,50.0,9.4,,1017.1,,
2005-08-25 10:00:00-04:00,28.3,23.9,77.0,0.0,,50.0,13.0,,1017.3,,
2005-08-25 11:00:00-04:00,30.6,24.0,68.0,0.0,,80.0,7.6,,1017.7,,
2005-08-25 12:00:00-04:00,31.7,23.8,63.0,0.0,,70.0,9.4,,1017.7,,
2005-08-25 13:00:00-04:00,32.8,23.4,58.0,0.0,,80.0,9.4,,1017.6,,
2005-08-25 14:00:00-04:00,33.3,22.7,54.0,0.0,,110.0,13.0,,1016.9,,
2005-08-25 15:00:00-04:00,32.8,22.2,54.0,0.0,,0.0,0.0,,1016.1,,
2005-08-25 16:00:00-04:00,33.9,22.6,52.0,0.0,,100.0,7.6,,1015.4,,
2005-08-25 17:00:00-04:00,33.3,22.7,54.0,0.0,,0.0,0.0,,1014.8,,
2005-08-25 18:00:00-04:00,32.8,22.2,54.0,0.0,,120.0,7.6,,1014.9,,
2005-08-25 19:00:00-04:00,24.0,24.0,100.0,,,160.0,9.4,,1016.5,,
2005-08-25 20:00:00-04:00,25.6,24.4,93.0,1.3,,130.0,7.6,,1016.4,,
2005-08-25 21:00:00-04:00,25.6,24.9,96.0,0.8,,0.0,0.0,,1016.2,,
2005-08-25 22:00:00-04:00,25.0,24.3,96.0,0.0,,0.0,0.0,,1016.2,,
2005-08-25 23:00:00-04:00,25.0,24.3,96.0,0.0,,10.0,7.6,,1016.7,,
2005-08-26 00:00:00-04:00,25.0,23.2,90.0,0.0,,0.0,0.0,,1016.3,,
2005-08-26 01:00:00-04:00,25.0,23.2,90.0,0.0,,40.0,9.4,,1015.7,,
2005-08-26 02:00:00-04:00,25.0,23.2,90.0,0.0,,30.0,7.6,,1015.5,,
2005-08-26 03:00:00-04:00,25.0,23.2,90.0,0.0,,50.0,5.4,,1015.0,,
2005-08-26 04:00:00-04:00,24.4,22.8,91.0,0.0,,50.0,7.6,,1014.9,,
2005-08-26 05:00:00-04:00,24.4,22.8,91.0,0.0,,50.0,7.6,,1014.9,,
2005-08-26 06:00:00-04:00,24.4,22.8,91.0,0.0,,70.0,9.4,,1014.7,,
2005-08-26 07:00:00-04:00,24.4,22.3,88.0,0.0,,60.0,14.8,,1015.2,,
2005-08-26 08:00:00-04:00,23.9,22.2,90.0,0.0,,80.0,11.2,,1015.3,,
2005-08-26 09:00:00-04:00,24.4,22.3,88.0,0.0,,60.0,14.8,,1015.9,,
2005-08-26 10:00:00-04:00,26.1,22.2,79.0,0.0,,60.0,16.6,,1015.7,,
2005-08-26 11:00:00-04:00,27.2,22.2,74.0,0.0,,70.0,13.0,,1015.5,,
2005-08-26 12:00:00-04:00,28.9,22.1,67.0,0.0,,60.0,13.0,,1015.5,,
2005-08-26 13:00:00-04:00,30.0,22.7,65.0,0.0,,30.0,16.6,,1014.9,,
2005-08-26 14:00:00-04:00,30.6,22.7,63.0,0.0,,50.0,13.0,,1014.1,,
2005-08-26 15:00:00-04:00,31.7,22.7,59.0,0.0,,60.0,13.0,,1013.7,,
2005-08-26 16:00:00-04:00,32.2,22.3,56.0,0.0,,50.0,18.4,,1012.6,,
2005-08-26 17:00:00-04:00,32.2,22.3,56.0,0.0,,60.0,7.6,,1011.9,,
2005-08-26 18:00:00-04:00,31.1,22.1,59.0,0.0,,30.0,16.6,,1011.7,,
2005-08-26 19:00:00-04:00,31.1,22.1,59.0,0.0,,40.0,13.0,,1011.1,,
2005-08-26 20:00:00-04:00,30.0,22.2,63.0,0.0,,20.0,11.2,,1011.0,,
2005-08-26 21:00:00-04:00,28.3,22.8,72.0,0.0,,20.0,9.4,,1011.3,,
2005-08-26 22:00:00-04:00,27.8,22.7,74.0,0.0,,30.0,11.2,,1011.8,,
2005-08-26 23:00:00-04:00,26.7,22.7,79.0,0.0,,60.0,7.6,,1012.0,,
2005-08-27 00:00:00-04:00,26.7,21.7,74.0,0.0,,50.0,11.2,,1011.8,,
2005-08-27 01:00:00-04:00,25.6,21.7,79.0,0.0,,50.0,11.2,,1011.7,,
2005-08-27 02:00:00-04:00,25.0,21.7,82.0,0.0,,50.0,7.6,,1011.1,,
2005-08-27 03:00:00-04:00,25.0,21.7,82.0,0.0,,80.0,9.4,,1010.6,,
2005-08-27 04:00:00-04:00,24.4,21.7,85.0,0.0,,50.0,7.6,,1010.3,,
2005-08-27 05:00:00-04:00,23.9,21.8,88.0,0.0,,70.0,9.4,,1009.8,,
2005-08-27 06:00:00-04:00,23.3,21.2,88.0,0.0,,60.0,5.4,,1010.2,,
2005-08-27 07:00:00-04:00,23.3,21.2,88.0,0.0,,50.0,11.2,,1010.4,,
2005-08-27 08:00:00-04:00,22.8,21.1,90.0,0.0,,40.0,9.4,,1011.0,,
2005-08-27 09:00:00-04:00,24.4,21.1,82.0,0.0,,50.0,14.8,,1011.4,,
2005-08-27 10:00:00-04:00,26.1,21.7,77.0,0.0,,50.0,14.8,,1011.6,,
2005-08-27 11:00:00-04:00,27.8,22.3,72.0,0.0,,60.0,11.2,,1011.9,,
2005-08-27 12:00:00-04:00,28.9,22.9,70.0,0.0,,70.0,9.4,,1011.7,,
2005-08-27 13:00:00-04:00,30.0,22.7,65.0,0.0,,30.0,13.0,,1011.5,,
2005-08-27 14:00:00-04:00,31.1,22.7,61.0,0.0,,20.0,11.2,,1011.0,,
2005-08-27 15:00:00-04:00,31.1,22.1,59.0,0.0,,50.0,13.0,,1010.3,,
2005-08-27 16:00:00-04:00,32.8,22.8,56.0,0.0,,50.0,13.0,,1009.0,,
2005-08-27 17:00:00-04:00,32.2,21.7,54.0,0.0,,40.0,11.2,,1008.5,,
2005-08-27 18:00:00-04:00,32.8,22.2,54.0,0.0,,40.0,14.8,,1008.2,,
2005-08-27 19:00:00-04:00,31.7,22.7,59.0,0.0,,40.0,9.4,,1007.9,,
2005-08-27 20:00:00-04:00,30.6,22.7,63.0,0.0,,30.0,13.0,,1008.2,,
2005-08-27 21:00:00-04:00,29.4,22.9,68.0,0.0,,40.0,11.2,,1008.6,,
2005-08-27 22:00:00-04:00,28.9,23.3,72.0,0.0,,60.0,7.6,,1009.1,,
2005-08-27 23:00:00-04:00,27.8,23.4,77.0,0.0,,50.0,5.4,,1009.5,,
2005-08-28 00:00:00-04:00,27.2,23.2,79.0,0.0,,60.0,7.6,,1009.4,,
2005-08-28 01:00:00-04:00,26.7,22.7,79.0,0.0,,50.0,11.2,,1008.9,,
2005-08-28 02:00:00-04:00,26.1,22.8,82.0,0.0,,50.0,9.4,,1008.0,,
2005-08-28 03:00:00-04:00,25.6,22.7,84.0,0.0,,30.0,11.2,,1007.7,,
2005-08-28 04:00:00-04:00,25.0,22.9,88.0,0.0,,50.0,11.2,,1007.2,,
2005-08-28 05:00:00-04:00,25.0,22.9,88.0,0.0,,40.0,11.2,,1007.0,,
2005-08-28 06:00:00-04:00,25.0,22.1,84.0,0.0,,50.0,9.4,,1007.1,,
2005-08-28 07:00:00-04:00,24.4,22.3,88.0,0.0,,70.0,13.0,,1007.1,,
2005-08-28 08:00:00-04:00,24.4,22.3,88.0,0.0,,50.0,11.2,,1007.8,,
2005-08-28 09:00:00-04:00,26.1,22.8,82.0,0.0,,70.0,14.8,,1007.7,,
2005-08-28 10:00:00-04:00,28.9,22.9,70.0,0.0,,80.0,22.3,,1007.8,,
2005-08-28 11:00:00-04:00,31.1,23.2,63.0,0.0,,100.0,25.9,,1007.8,,
2005-08-28 12:00:00-04:00,31.7,23.2,61.0,0.0,,60.0,31.7,,1007.5,,
2005-08-28 13:00:00-04:00,31.7,22.7,59.0,0.0,,80.0,25.9,,1007.3,,
2005-08-28 14:00:00-04:00,32.2,22.3,56.0,0.0,,90.0,29.5,,1006.9,,
2005-08-28 15:00:00-04:00,32.2,22.9,58.0,0.0,,80.0,20.5,,1006.1,,
2005-08-28 16:00:00-04:00,31.7,22.1,57.0,,,70.0,25.9,,1005.3,,
2005-08-28 17:00:00-04:00,31.1,22.7,61.0,,,60.0,27.7,,1004.9,,
2005-08-28 18:00:00-04:00,26.7,24.0,85.0,3.0,,70.0,16.6,,1005.1,,
2005-08-28 19:00:00-04:00,26.1,24.0,88.0,,,50.0,20.5,,1004.7,,
2005-08-28 20:00:00-04:00,26.7,23.4,82.0,,,50.0,16.6,,1004.4,,
2005-08-28 21:00:00-04:00,26.7,23.4,82.0,,,60.0,24.1,,1004.6,,
2005-08-28 22:00:00-04:00,25.6,23.8,90.0,2.0,,60.0,22.3,,1004.8,,
2005-08-28 23:00:00-04:00,25.6,23.3,87.0,8.1,,90.0,27.7,,1005.1,,
2005-08-29 00:00:00-04:00,25.6,22.7,84.0,,,60.0,35.3,,1003.8,,
2005-08-29 01:00:00-04:00,25.6,22.7,84.0,,,70.0,35.3,,1003.2,,
2005-08-29 02:00:00-04:00,25.0,22.9,88.0,0.8,,70.0,33.5,,1001.9,,
2005-08-29 03:00:00-04:00,25.0,23.1,89.0,,,60.0,37.1,,999.9,,
2005-08-29 04:00:00-04:00,25.0,23.2,90.0,0.5,,60.0,38.9,,998.3,,
2005-08-29 05:00:00-04:00,25.0,23.2,90.0,3.6,,70.0,42.5,,996.1,,
2005-08-29 06:00:00-04:00,25.0,23.2,90.0,4.8,,80.0,44.6,,994.8,,
2005-08-29 07:00:00-04:00,25.6,23.8,90.0,9.7,,90.0,51.8,,993.1,,
2005-08-29 08:00:00-04:00,25.6,23.8,90.0,11.7,,90.0,63.0,,990.7,,
2005-08-29 09:00:00-04:00,26.1,24.3,90.0,11.4,,130.0,64.8,,989.2,,
2005-08-29 10:00:00-04:00,25.6,24.4,93.0,9.7,,110.0,77.8,,986.5,,
2005-08-29 11:00:00-04:00,26.1,24.3,90.0,5.1,,130.0,87.1,,985.3,,
2005-08-29 12:00:00-04:00,25.0,24.3,96.0,3.0,,130.0,90.7,,984.6,,
2005-08-29 13:00:00-04:00,24.4,,,8.6,,150.0,70.6,,984.3,,
2005-08-29 14:00:00-04:00,25.0,,,1.5,,160.0,72.4,,984.6,,
2005-08-29 15:00:00-04:00,25.0,23.2,90.0,4.6,,180.0,61.2,,986.5,,
2005-08-29 16:00:00-04:00,24.4,,,2.0,,180.0,79.6,,987.9,,
2005-08-29 17:00:00-04:00,25.6,22.7,84.0,1.5,,200.0,72.4,,989.6,,
2005-08-29 18:00:00-04:00,26.7,21.7,74.0,0.3,,210.0,50.0,,991.2,,
2005-08-29 19:00:00-04:00,27.2,21.7,72.0,0.0,,210.0,63.0,,992.6,,
2005-08-29 20:00:00-04:00,26.7,21.0,71.0,0.0,,210.0,46.4,,994.3,,
2005-08-29 21:00:00-04:00,26.7,21.0,71.0,0.0,,220.0,42.5,,996.2,,
2005-08-29 22:00:00-04:00,26.7,21.0,71.0,0.0,,220.0,29.5,,998.0,,
2005-08-29 23:00:00-04:00,26.7,21.0,71.0,0.0,,220.0,35.3,,999.7,,
2005-08-30 00:00:00-04:00,27.2,20.5,67.0,0.0,,220.0,25.9,,1001.3,,
2005-08-30 01:00:00-04:00,26.7,21.0,71.0,0.0,,220.0,25.9,,1001.7,,
2005-08-30 02:00:00-04:00,26.7,21.0,71.0,0.0,,230.0,22.3,,1002.6,,
2005-08-30 03:00:00-04:00,26.1,21.7,77.0,0.0,,220.0,25.9,,1002.6,,
2005-08-30 04:00:00-04:00,25.6,21.0,76.0,0.0,,230.0,18.4,,1003.3,,
2005-08-30 05:00:00-04:00,25.6,21.0,76.0,0.0,,220.0,20.5,,1004.1,,
2005-08-30 06:00:00-04:00,25.0,21.1,79.0,0.0,,240.0,14.8,,1004.8,,
2005-08-30 07:00:00-04:00,24.4,20.5,79.0,0.0,,230.0,11.2,,1005.5,,
2005-08-30 08:00:00-04:00,24.4,21.1,82.0,0.0,,220.0,14.8,,1006.7,,
2005-08-30 09:00:00-04:00,26.1,21.1,74.0,0.0,,250.0,22.3,,1007.4,,
2005-08-30 10:00:00-04:00,27.8,20.6,65.0,0.0,,240.0,18.4,,1008.0,,
2005-08-30 11:00:00-04:00,28.9,20.6,61.0,0.0,,270.0,18.4,,1008.5,,
2005-08-30 12:00:00-04:00,30.0,21.1,59.0,0.0,,230.0,16.6,,1008.7,,
2005-08-30 13:00:00-04:00,31.7,21.2,54.0,0.0,,250.0,16.6,,1008.4,,
2005-08-30 14:00:00-04:00,32.2,21.1,52.0,0.0,,270.0,24.1,,1008.2,,
2005-08-30 15:00:00-04:00,32.2,21.7,54.0,0.0,,240.0,20.5,,1008.1,,
2005-08-30 16:00:00-04:00,32.8,21.6,52.0,0.0,,220.0,22.3,,1007.6,,
2005-08-30 17:00:00-04:00,32.2,22.3,56.0,0.0,,210.0,20.5,,1007.5,,
2005-08-30 18:00:00-04:00,31.7,21.8,56.0,0.0,,220.0,22.3,,1007.4,,
2005-08-30 19:00:00-04:00,30.0,22.7,65.0,0.0,,190.0,18.4,,1007.8,,
2005-08-30 20:00:00-04:00,28.3,22.8,72.0,0.0,,200.0,16.6,,1008.1,,
2005-08-30 21:00:00-04:00,27.2,22.8,77.0,0.0,,210.0,11.2,,1008.8,,
2005-08-30 22:00:00-04:00,26.7,23.4,82.0,0.0,,210.0,9.4,,1009.4,,
2005-08-30 23:00:00-04:00,26.7,24.0,85.0,0.0,,180.0,5.4,,1009.6,,
2005-08-31 00:00:00-04:00,26.1,24.0,88.0,0.0,,0.0,0.0,,1009.9,,
2005-08-31 01:00:00-04:00,26.1,24.3,90.0,0.0,,190.0,7.6,,1010.1,,
2005-08-31 02:00:00-04:00,26.1,24.3,90.0,0.0,,0.0,0.0,,1009.9,,
2005-08-31 03:00:00-04:00,26.1,24.3,90.0,0.0,,190.0,5.4,,1009.9,,
2005-08-31 04:00:00-04:00,26.1,24.3,90.0,0.0,,0.0,0.0,,1009.8,,
2005-08-31 05:00:00-04:00,25.6,23.8,90.0,0.0,,0.0,0.0,,1009.7,,
2005-08-31 06:00:00-04:00,25.6,24.4,93.0,0.0,,210.0,5.4,,1010.0,,
2005-08-31 07:00:00-04:00,25.6,24.4,93.0,0.0,,230.0,7.6,,1010.6,,
2005-08-31 08:00:00-04:00,25.6,23.8,90.0,0.0,,0.0,0.0,,1011.3,,
2005-08-31 09:00:00-04:00,26.7,24.3,87.0,0.0,,240.0,7.6,,1011.5,,
2005-08-31 10:00:00-04:00,27.8,25.0,85.0,0.0,,290.0,11.2,,1011.8,,
2005-08-31 11:00:00-04:00,28.9,24.5,77.0,0.0,,290.0,9.4,,1012.1,,
2005-08-31 12:00:00-04:00,30.6,24.0,68.0,0.0,,300.0,13.0,,1012.1,,
2005-08-31 13:00:00-04:00,32.2,22.9,58.0,0.0,,280.0,11.2,,1011.9,,
2005-08-31 14:00:00-04:00,31.7,22.7,59.0,0.0,,360.0,7.6,,1011.4,,
2005-08-31 15:00:00-04:00,31.1,25.0,70.0,0.0,,200.0,16.6,,1010.7,,
2005-08-31 16:00:00-04:00,25.6,22.7,84.0,0.0,,120.0,18.4,,1011.0,,
2005-08-31 17:00:00-04:00,27.2,22.2,74.0,0.0,,40.0,7.6,,1011.8,,
2005-08-31 18:00:00-04:00,27.2,22.2,74.0,0.0,,0.0,0.0,,1010.9,,
2005-08-31 19:00:00-04:00,28.3,22.8,72.0,0.0,,0.0,0.0,,1010.8,,
2005-08-31 20:00:00-04:00,27.2,22.8,77.0,0.0,,80.0,7.6,,1011.2,,
2005-08-31 21:00:00-04:00,26.1,22.8,82.0,0.0,,0.0,0.0,,1012.3,,
2005-08-31 22:00:00-04:00,25.6,22.7,84.0,0.0,,0.0,0.0,,1012.9,,
2005-08-31 23:00:00-04:00,25.6,22.7,84.0,0.0,,50.0,5.4,,1013.5,,
2005-09-01 00:00:00-04:00,25.0,22.1,84.0,0.0,,0.0,0.0,,1013.7,,
2005-09-01 01:00:00-04:00,24.4,22.3,88.0,0.0,,0.0,0.0,,1013.4,,
2005-09-01 02:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1013.4,,
2005-09-01 03:00:00-04:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1013.2,,
2005-09-01 04:00:00-04:00,23.3,21.7,91.0,0.0,,350.0,5.4,,1013.0,,
2005-09-01 05:00:00-04:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1013.0,,
2005-09-01 06:00:00-04:00,23.9,21.8,88.0,0.0,,0.0,0.0,,1013.6,,
2005-09-01 07:00:00-04:00,23.3,21.7,91.0,0.0,,0.0,0.0,,1014.3,,
2005-09-01 08:00:00-04:00,23.9,22.2,90.0,0.0,,0.0,0.0,,1015.1,,
2005-09-01 09:00:00-04:00,25.0,22.1,84.0,0.0,,20.0,13.0,,1015.5,,
2005-09-01 10:00:00-04:00,26.7,22.7,79.0,0.0,,10.0,11.2,,1016.1,,
2005-09-01 11:00:00-04:00,28.9,21.1,63.0,0.0,,50.0,11.2,,1016.5,,
2005-09-01 12:00:00-04:00,30.0,20.0,55.0,0.0,,30.0,14.8,,1016.8,,
2005-09-01 13:00:00-04:00,30.6,19.0,50.0,0.0,,50.0,9.4,,1016.5,,
2005-09-01 14:00:00-04:00,32.2,18.7,45.0,0.0,,30.0,14.8,,1015.8,,
2005-09-01 15:00:00-04:00,32.8,16.2,37.0,0.0,,,11.2,,1015.5,,
2005-09-01 16:00:00-04:00,33.3,14.8,33.0,0.0,,360.0,13.0,,1014.7,,
2005-09-01 17:00:00-04:00,32.8,15.7,36.0,0.0,,60.0,11.2,,1014.7,,
